4 2 1 0 0 11 10.600000 2212 0 0.310378
2 -1 1  2112     0     0      0.15360862      0.01330909      0.03610252      0.95281651 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.33194135     -1.07797385      0.71474308      1.63200026 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.00008696      0.03517547      2.09664954      2.09694459 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.716568
1 -1 1    11     0     0      0.31507615     -0.56141426      3.62130049      3.67808053 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.00317468     -0.00885175     -0.04437101      0.94065955 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.47571488      0.37992313      0.33348049      1.16713751 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.15746405      0.19034288      6.68959002      6.69414968 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 0.078726
1 -1 1    11     0     0      0.12955715     -0.72691045      5.95572120      6.00131645 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0     -0.00648295      0.01378663      0.00417787      0.93840506 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0     -0.36659154      0.79676409      0.48260659      1.37292194 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.24351735     -0.08364026      4.15749433      4.16545982 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 0.066762
1 -1 1    11     0     0      0.21687823      0.70368206      5.40715521      5.45706261 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0      0.03504005     -0.00497859     -0.03671735      0.93965699 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0     -0.14544734      0.24622360      0.24877541      1.01314034 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.10647095     -0.94492706      4.98078672      5.07074546 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.579777
1 -1 1    11     0     0      0.61569990      0.49443775      4.69995181      4.76582651 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.01064554     -0.01310489      0.11716160      0.94699265 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.24473029     -0.25104238      0.02209789      1.00187724 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.38161516     -0.23029047      5.76078869      5.77800572 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.389810
1 -1 1    11     0     0      0.36351430     -0.11750898      1.47131129      1.52010137 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.00579416      0.01108729      0.00793078      0.93968216 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.16686862     -0.48468327      0.21459483      1.09049000 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.19085152      0.59110496      8.90616308      8.92779761 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 0.005330
1 -1 1    11     0     0      0.09699265     -0.93353114      8.14809944      8.20197615 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0     -0.15837513      0.11043332      0.24429479      0.98859124 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0     -0.06800023      1.14139787      0.37961709      1.52784339 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.12938270     -0.31830004      1.82798866      1.85999929 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 6.972623
1 -1 1    11     0     0     -0.24080151      0.22735337      0.60563634      0.69026847 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.00502404      0.01149437     -0.02836775      0.94007726 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.00445759     -0.24250511      0.15899913      0.98207119 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.23131988      0.00365738      9.86373227      9.86644498 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.250550
1 -1 1    11     0     0      0.56113164     -0.75678857      4.23678733      4.34027244 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.03807264      0.05432523      0.01239328      0.94198594 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.51440884      0.77308473      0.60150439      1.45066829 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.00865016     -0.07062139      5.74931498      5.74975521 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 1.044369
1 -1 1    11     0     0     -0.18237269     -0.51923450      2.74418720      2.79882617 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.02937009      0.08224085     -0.00316647      0.94362034 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.34495356      0.50355873      0.26952167      1.15133001 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.19195096     -0.06656507      7.58945759      7.59217640 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 3.030536
1 -1 1    11     0     0      0.67165292     -0.03875802      4.58010850      4.62925631 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.01592155      0.02039426      0.11202794      0.94657427 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.19949020     -0.08150294     -0.02428022      0.96300732 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.48808427      0.09986671      5.93214376      5.95302690 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 4.858939
1 -1 1    11     0     0     -0.03302678      0.08776955      0.00922529      0.09423178 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.03793722     -0.02007820      0.01558229      0.94067441 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.28057871     -0.01160525      0.12061997      0.98679419 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.27566827     -0.05608610     10.45457244     10.45835663 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 3.940936
1 -1 1    11     0     0     -0.30624236      0.47970844      2.36615330      2.43363643 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.05281984      0.01433874      0.07119751      0.94384733 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.16912703     -0.28805617      0.05610478      0.99753825 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.18993516     -0.20599102      8.10654441      8.11138520 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 1.912038
1 -1 1    11     0     0      0.07389776      0.17696511      0.10159332      0.21702302 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.04660507     -0.04098646      0.01368877      0.94171252 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.24885691     -0.12973788      0.15527432      0.99157768 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.22156422     -0.00624077     10.32944358     10.33182144 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 0.036532
1 -1 1    11     0     0     -0.14916152     -0.93276241      6.89287308      6.95729792 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0      0.06759680      0.01357388     -0.04885558      0.94206950 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0      0.02564075      0.72922685      0.44650150      1.27065967 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.05592398      0.18996169      3.30948099      3.31540003 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 2.060559
1 -1 1    11     0     0      0.51211988     -0.08699812      1.25986048      1.36274874 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.00624005     -0.08411261     -0.08223049      0.94692074 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.28327926      0.13191931      0.26690920      1.02432654 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.23508067      0.03919142      9.15546080      9.15856219 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.929367
1 -1 1    11     0     0      0.31633241     -0.00492692     -0.04205076      0.31915356 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.05702038      0.00484970     -0.00162720      0.94130795 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.33748012     -0.00853420      0.57289421      1.15001215 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.03587268      0.00861143     10.07078373     10.07085131 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.742461
1 -1 1    11     0     0      0.05209674     -0.67045238      2.47864194      2.56824582 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.03149705     -0.02885089      0.11799445      0.94790838 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.17258465      0.26226427      0.02912001      0.98983356 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.19318434      0.43703901      7.97424359      7.98854706 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.051855
1 -1 1    11     0     0     -1.10660583      0.39164309      4.13916861      4.30240373 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.00483254      0.04750878     -0.02974870      0.94124842 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      1.09880461     -0.48031671      1.17884544      1.92564451 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.01263375      0.04116483      5.31173463      5.31190916 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 1.490957
1 -1 1    11     0     0      0.12456163     -0.23474558      0.01110641      0.26597876 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.01711148     -0.03923688     -0.05144153      0.94194572 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.12045502      0.20407469      0.42141570      1.05551011 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.01300486      0.06990777     10.21891940     10.21916679 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.422925
1 -1 1    11     0     0      0.28060606     -0.41949430      2.48086120      2.53167688 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.00021831     -0.05564946     -0.07670528      0.94433245 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.43398909     -0.07053000      0.27741797      1.07267714 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.15360134      0.54567376      7.91842609      7.93869164 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.154996
1 -1 1    11     0     0      0.17440497      1.07850311      6.75606421      6.84382860 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.00476987      0.00666009      0.03738397      0.94034453 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.10725014     -1.05723643      0.68767152      1.57559452 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.06238498     -0.02792676      3.11888029      3.11962915 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 2.642154
1 -1 1    11     0     0     -0.37853514      0.30638369      1.34291367      1.42848774 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.00590471     -0.00815940     -0.02502912      0.93995269 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.05334798     -0.09985130      0.13929877      0.95528788 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.42597841     -0.19837300      9.14281667      9.15488428 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 1.558668
1 -1 1    11     0     0     -0.64690387      0.31594453      5.57308785      5.61939623 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.03327599      0.07192496     -0.07171202      0.94562480 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.58641142     -0.51069378      0.48815612      1.31275945 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.02721646      0.12282428      4.61046804      4.61218409 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.031960
1 -1 1    11     0     0      0.66411618      0.22522674      2.69576014      2.78548028 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.05513818     -0.01317515      0.03796040      0.94203926 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.94937088     -0.38542645      0.65107015      1.53430944 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.23011652      0.17337487      7.21520930      7.22095961 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.751922
1 -1 1    11     0     0     -0.00626532      0.57104759      1.49466405      1.60004859 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.26992862      0.15164178      0.13691360      0.99869174 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.32196855     -0.05561395     -0.01047978      0.99358995 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.05830524     -0.66707541      8.97890212      9.00383654 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.350057
1 -1 1    11     0     0      0.65320975      0.51608875      6.89171938      6.94181726 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.03246656      0.03471585      0.03970810      0.94160457 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.22328926     -0.19224873      0.09833356      0.98835300 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.39745394     -0.35855587      3.57023895      3.61014378 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 2.822371
1 -1 1    11     0     0      0.32331375      0.63159962      4.50147746      4.55705491 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.01220961     -0.00499644     -0.05043350      0.94101049 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.36954883     -0.52384955      0.35904777      1.19174430 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.03402546     -0.10275363      5.78990825      5.79091993 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 2.099148
1 -1 1    11     0     0      0.25916650     -0.02695581      0.32424703      0.41596909 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.01494478      0.01899477     -0.09232702      0.94440012 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.12448802     -0.12190430      0.23161925      0.98201828 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.39859931      0.12986534     10.13646073     10.14512605 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.496356
1 -1 1    11     0     0     -0.58942591     -0.20062357      3.60379169      3.65718300 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.00445122      0.01349940      0.01732264      0.93983258 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.04010790     -0.26505552      0.12547908      0.98385089 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.63398503      0.45217969      6.85340659      6.89750573 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.429101
1 -1 1    11     0     0     -0.23218719      0.36798463      0.83018840      0.93730284 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.00297202     -0.03035688     -0.01901555      0.94025269 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.17121678      0.13331614      0.18864077      0.98134001 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.40637599     -0.47094390      9.60018637      9.62031746 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 1.412390
1 -1 1    11     0     0      0.04794205     -0.30751677      0.57295223      0.65202724 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0      0.00218556     -0.00334755     -0.05715261      0.94001963 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0     -0.16837450      0.33874446      0.23555418      1.03988784 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.11824689     -0.02788014      9.84864618      9.84939548 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 1.603908
1 -1 1    11     0     0     -0.31198908     -0.41586660      2.07181714      2.13604980 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.05830271     -0.11578433      0.04794579      0.94967741 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.02959035      0.54768923      0.17328865      1.10055556 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.28327672     -0.01603830      8.30694841      8.31179252 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 1.938697
1 -1 1    11     0     0      0.00891598     -0.84834910      6.58176802      6.63622228 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.03812189     -0.03028463     -0.05092617      0.94220331 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.00354888      0.93299511      0.63100363      1.46595107 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.03275480     -0.05436138      3.43815451      3.43874025 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 0.038045
1 -1 1    11     0     0      0.05980128      0.19208886     -0.16584292      0.26072679 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0      0.03541299     -0.04565337      0.01488226      0.94016716 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0     -0.02143726     -0.07306752      0.57487136      1.10410990 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.07377701     -0.07336796     10.17608929     10.17662121 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 0.053130
1 -1 1    11     0     0      0.42684122      0.11726696      0.84832152      0.95686709 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0     -0.00281286      0.00689836     -0.04465449      0.93936363 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0     -0.55430943      0.11865899      0.37678544      1.16021090 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.13028107     -0.24282431      9.41954752      9.42357747 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 2.949727
1 -1 1    11     0     0      0.58513642     -0.11786893      4.14482239      4.18758052 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.03350657     -0.00712386     -0.06566206      0.94247977 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.15785733     -0.13474867      0.15865584      0.97396217 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.39377252      0.25974146      6.36218382      6.37964775 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 2.409936
1 -1 1    11     0     0     -0.23099571     -0.14102448      0.10390733      0.28990328 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.04160874      0.04609893      0.02854233      0.94204789 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.36090959      0.08402044      0.25846379      1.04138043 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.08830514      0.01090512     10.20908654     10.20947426 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.512952
1 -1 1    11     0     0     -0.52545457      0.20239704      0.30490842      0.64034091 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.00308502      0.01975282     -0.01579894      0.93991088 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.49647520     -0.20652592      0.70191826      1.28925727 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.02589435     -0.01562395      9.60897225      9.60901984 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.000434
1 -1 1    11     0     0     -0.73736704     -1.09217385      4.13273883      4.33775107 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.06711366     -0.49467107     -0.00632548      1.06396752 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.59167347      1.15244233      1.11849099      1.95181388 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.07857990      0.43440259      5.35509565      5.37326064 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.039477
1 -1 1    11     0     0      0.61954545      0.87601206      7.86956728      7.94237516 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.02632798     -0.02740543      0.08530555      0.94419512 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.51341383     -0.96432781      0.61561807      1.56616155 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.07980366      0.11572118      2.02950908      2.03437143 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 3.446181
1 -1 1    11     0     0      0.30841547     -0.38343593      2.45750160      2.50628362 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.04067281      0.14187658      0.13501188      0.96062199 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.23362264     -0.04534916     -0.05535643      0.96956429 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.50136531      0.28690851      8.06284294      8.08350913 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.813320
1 -1 1    11     0     0      0.02849778      0.06683486     -0.01123338      0.07352191 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.03102027      0.01087658     -0.00293081      0.94014484 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.13057366      0.32363449      0.17336417      1.01597165 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.13309615     -0.40134593     10.44080002     10.44935874 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.480061
1 -1 1    11     0     0      0.77801145     -0.12557890      3.41439885      3.50416775 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.03879612     -0.02344298      0.05528679      0.94228154 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.59294632      0.21458862      0.25402943      1.15867125 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.14626901     -0.06556673      6.87628492      6.87815294 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 4.039332
1 -1 1    11     0     0      0.05057543     -0.07442731     -0.07182083      0.11513379 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0      0.10653679     -0.05433358      0.01940379      0.94606196 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0     -0.12561533      0.15956988      0.20270037      0.98240133 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.03149689     -0.03080899     10.44971665     10.44980954 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 0.155057
1 -1 1    11     0     0      0.51293149     -0.31942534      4.24283712      4.28565029 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0     -0.02971822      0.03080813     -0.02748298      0.93965000 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0      0.27131340      0.18058521      0.18819680      1.01213792 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.75452667      0.10803201      6.19644905      6.24315323 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 1.170110
1 -1 1    11     0     0     -0.37096314     -0.10958412      0.56637318      0.68585798 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.00984817      0.05084045      0.06584089      0.94329207 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.11022390     -0.03527848      0.07137747      0.94807337 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.47133887      0.09402215      9.89640845      9.90807250 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.090857
1 -1 1    11     0     0      0.13343610      0.43861528      1.79552609      1.85313323 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.00967122     -0.05336678     -0.06815164      0.94359385 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.36088766      0.42322844      0.38027468      1.15513010 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.23712278     -0.80847694      8.49235085      8.53404272 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.467560
1 -1 1    11     0     0     -0.52704208     -0.28675286      4.17176476      4.21469121 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0     -0.00690699     -0.00620063      0.13044617      0.94862296 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.50790302     -0.19710954      0.07179853      1.08734869 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.02604605      0.49006302      6.22599053      6.24530209 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2112 0 0.003785
1 -1 1    11     0     0      0.99331991      0.13793361      4.62098791      4.72855577 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2212     0     0     -0.04837965      0.13596097     -0.01322241      0.94939734 0.938272 0.000000 0.000000 -3.000000
3 -1 1  2112     0     0     -0.38262971      0.19489957      0.28985166      1.07293452 0.939565 0.000000 0.000000 -3.000000
4 -1 1    22     0     0     -0.56231056     -0.46879415      5.70238282      5.74918524 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 3.703672
1 -1 1    11     0     0     -0.07649864     -0.45750945      0.98744296      1.09096783 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.04656594      0.29095629      0.05249350      0.98608452 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.14154032     -0.18705604      0.04236602      0.96807696 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.17147301      0.35360921      9.51769751      9.52580749 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 0.342225
1 -1 1    11     0     0     -0.39357220      0.56672604      2.63979961      2.72848304 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.00944030     -0.01542986     -0.01840122      0.93991966 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0     -0.01499479      0.09672306      0.16271940      0.95729426 0.938272 0.000000 0.000000 -3.000000
4 -1 1    22     0     0      0.39912668     -0.64801924      7.81588220      7.85284952 0.000000 0.000000 0.000000 -3.000000
4 2 1 0 0 11 10.600000 2212 0 1.231847
1 -1 1    11     0     0     -0.30252913      0.06547135      0.82084181      0.87726388 0.000510 0.000000 0.000000 -3.000000
2 -1 1  2112     0     0      0.02758994      0.01660346     -0.02978588      0.94058878 0.939565 0.000000 0.000000 -3.000000
3 -1 1  2212     0     0      0.50245109      0.11541391      0.25134210      1.09968396 0.938272 0.000000 0.000000 -3.000000
